ListFormatIsList,SpecialSymbolsCount,WordsCount,SymbolCount,Lowercase,Uppercase,LastSymbolPd,FirstKeyWord,PrevElementMark,CurElementMark,FullBold,Alignment,KeepLinesTogether,LeftIndentation,LineSpacing,NoSpaceBetweenParagraphsOfSameStyle,OutlineLevel,RightIndentation,SpaceAfter,SpaceBefore,SpecialIndentation
FALSE,2,32,297,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,2,14,FALSE,TRUE,.,,d2,d3,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,6,49,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,7,61,FALSE,TRUE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,5,40,374,FALSE,FALSE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,27,220,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,9,73,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,42,349,FALSE,FALSE,.,,d6,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,41,350,FALSE,FALSE,.,,d0,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,4,45,365,FALSE,FALSE,;,,c2,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,5,50,445,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,14,105,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,20,166,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,3,25,184,FALSE,TRUE,;,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,20,201,FALSE,FALSE,;,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,30,234,FALSE,TRUE,;,,c2,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,3,36,317,FALSE,FALSE,:,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,5,43,377,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,3,15,115,FALSE,TRUE,;,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,8,51,389,FALSE,FALSE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,10,TRUE,FALSE,,,n0,bb,FALSE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
FALSE,3,64,622,FALSE,FALSE,.,,d0,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,6,64,547,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,0,3,30,TRUE,FALSE,,,n0,bb,FALSE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
FALSE,0,2,21,TRUE,FALSE,,,bb,b2,FALSE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
TRUE,8,34,264,FALSE,FALSE,.,,b2,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,5,22,158,FALSE,FALSE,,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,8,25,189,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,20,148,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,21,158,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,20,147,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,19,143,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,25,201,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,22,169,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,27,212,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,8,35,309,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,26,216,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,30,226,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,3,30,227,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,2,22,133,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,43,348,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,39,287,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,40,270,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,3,21,159,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,6,35,234,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
FALSE,0,2,20,TRUE,FALSE,,,r0,b2,FALSE,Center,FALSE,36,1.5,TRUE,BodyText,0,0,0,0
TRUE,6,29,198,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,39,301,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-21.3
TRUE,7,24,275,FALSE,FALSE,.,,b2,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,3,25,161,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0.25,0,-19.35
TRUE,7,28,328,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,21,273,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,5,41,264,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,22,257,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,25,326,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,21,273,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,17,171,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,23,291,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,20,244,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,21,219,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,19,208,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,27,311,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,23,268,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,6,26,358,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
TRUE,7,36,444,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
FALSE,0,5,40,TRUE,FALSE,,,r0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
TRUE,7,20,261,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
FALSE,0,2,20,TRUE,FALSE,,,b0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,2,10,123,TRUE,FALSE,,,b0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
TRUE,7,27,386,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,-14.2,1.5,TRUE,BodyText,0,0,0,14.2
FALSE,1,5,58,FALSE,FALSE,,,n0,b0,FALSE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,0,6,60,FALSE,FALSE,,,b0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,0,2,19,FALSE,FALSE,,,n0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,3,14,119,FALSE,FALSE,,,n0,b0,FALSE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,1,6,53,FALSE,FALSE,,,b0,b0,FALSE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,1,1,10,FALSE,FALSE,:,,c1,c1,TRUE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,4,43,TRUE,FALSE,,,n0,b0,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,0,1,9,FALSE,TRUE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,3,26,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,3,2,16,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,1,0,TRUE,TRUE,,,n0,c1,TRUE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,3,2,17,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,3,31,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,3,2,22,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,1,2,21,FALSE,FALSE,:,,n0,c1,TRUE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,1,26,TRUE,TRUE,,,c1,c1,FALSE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,0,3,31,FALSE,FALSE,,,c1,c1,TRUE,Left,FALSE,255.15,1,FALSE,BodyText,0,0,0,0
FALSE,1,12,126,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,-0.05,1.5,FALSE,BodyText,0,0,0,0.05
FALSE,1,2,32,FALSE,TRUE,.,,c1,c1,FALSE,Justify,FALSE,-0.05,1.5,FALSE,BodyText,0,0,0,0.05
FALSE,2,4,16,FALSE,FALSE,.,,n0,c1,FALSE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
FALSE,0,2,19,FALSE,FALSE,,,n0,c1,FALSE,Justify,FALSE,-0.05,1.5,FALSE,BodyText,0,0,0,0.05
FALSE,0,5,52,FALSE,TRUE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,0,1,35,TRUE,TRUE,,,c1,c1,FALSE,Justify,FALSE,212.6,1,FALSE,BodyText,0,0,0,0.05
FALSE,3,39,53,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,212.6,1,FALSE,BodyText,0,0,0,0.05
FALSE,0,5,38,FALSE,FALSE,,,n0,c1,FALSE,Justify,FALSE,-0.05,1.5,FALSE,BodyText,0,0,0,0.05
FALSE,0,2,49,FALSE,FALSE,,,n0,c1,FALSE,Justify,FALSE,106.35,1,FALSE,BodyText,0,0,0,0
FALSE,0,5,73,FALSE,FALSE,,,n0,c1,FALSE,Justify,FALSE,-0.05,1,FALSE,BodyText,0,0,0,0.05
FALSE,3,36,50,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,106.35,1,FALSE,BodyText,0,0,0,0
FALSE,3,1,37,FALSE,TRUE,.,,n0,c1,FALSE,Justify,FALSE,212.6,1,FALSE,BodyText,0,0,0,0.05
FALSE,0,1,10,TRUE,FALSE,,,n0,bb,TRUE,Center,TRUE,0,1.079166667,FALSE,BodyText,0,0,12,0
FALSE,3,100,743,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,77,650,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,83,699,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,43,385,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,15,134,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,11,97,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,18,173,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,11,81,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,13,113,FALSE,TRUE,;,,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,10,0,-35.45
FALSE,5,15,141,FALSE,TRUE,;,,d4,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,10,0,-35.45
FALSE,2,18,163,FALSE,TRUE,.,,d5,d3,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,10,0,-35.45
FALSE,3,7,86,FALSE,TRUE,;,,c2,d4,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,10,0,-35.45
FALSE,3,13,139,FALSE,TRUE,;,,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,10,0,-35.45
FALSE,2,29,245,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,8,73,FALSE,FALSE,:,,c1,c2,TRUE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,18,174,FALSE,FALSE,.,,c2,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,7,98,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,85,741,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,4,53,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,68,631,FALSE,FALSE,.,,d0,c1,TRUE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,25,197,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,14,114,TRUE,FALSE,,,n0,a1,TRUE,Center,FALSE,0,1.5,FALSE,Level1,0,0,0,0
FALSE,2,9,91,FALSE,FALSE,,,n0,a2,TRUE,Left,TRUE,0,1.5,FALSE,Level2,0,0,0,-35.45
FALSE,4,66,554,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,53,413,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,41,333,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,14,103,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,47,376,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,10,90,666,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,57,503,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,35,280,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,69,559,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,32,248,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,31,285,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,15,127,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,1,9,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,31,252,FALSE,FALSE,.,listLevel1,c2,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,29,226,FALSE,FALSE,.,,d0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,36,327,FALSE,FALSE,.,listLevel1,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,15,122,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,4,34,FALSE,FALSE,:,,c2,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,2,28,FALSE,TRUE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,4,30,FALSE,TRUE,;,listLevel1,d0,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,2,28,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,2,16,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,5,47,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,4,23,FALSE,TRUE,.,listLevel1,d5,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,4,26,FALSE,TRUE,;,listLevel1,d0,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,4,27,FALSE,FALSE,:,,d3,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,2,16,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,3,13,FALSE,FALSE,:,,d3,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,4,23,FALSE,TRUE,.,listLevel1,d4,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,3,14,FALSE,FALSE,:,,d3,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,7,54,FALSE,TRUE,;,listLevel1,d0,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,10,65,FALSE,TRUE,,listLevel1,d0,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,3,33,FALSE,TRUE,;,,d4,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,7,55,FALSE,TRUE,.,listLevel1,d4,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,12,82,FALSE,TRUE,;,listLevel1,d0,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,9,73,FALSE,TRUE,.,listLevel1,d4,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,34,290,FALSE,FALSE,.,,d5,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,3,19,FALSE,FALSE,:,,d3,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,45,364,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,80,438,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,9,63,FALSE,TRUE,.,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,99,694,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,6,45,FALSE,FALSE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,39,345,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,7,50,FALSE,FALSE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,16,144,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,16,141,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,14,131,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,19,165,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,67,574,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,14,118,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,45,387,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,15,153,FALSE,FALSE,.,listLevel1,d5,d3,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,11,98,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,28,239,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,7,54,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,37,315,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,29,241,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,15,140,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,18,173,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,37,327,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,41,346,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,31,241,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,60,503,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,48,414,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,64,592,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,73,582,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,61,429,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,97,825,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,44,387,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
